equation_id,chapter,section,source_file,source_line_or_anchor,content_type,current_representation,recommended_representation,inline_or_display,numbered,cross_referenced,variables_defined,assumptions_defined,render_pdf,render_html,render_epub,visual_status,notes
MATH-0636,6,Estimating π with Random Points,chapters/06-Randomized-Algorithms.qmd,1612,APPROXIMATION_RATIO,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Ratio of circle to square = π/4
MATH-0637,6,Estimating π with Random Points,chapters/06-Randomized-Algorithms.qmd,1617,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,3. π ≈ 4 × (points in circle) / (total points)
MATH-0638,6,The Problem,chapters/06-Randomized-Algorithms.qmd,1697,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Random choice alone: Maximum load ≈ log n / log log n
MATH-0639,6,The Problem,chapters/06-Randomized-Algorithms.qmd,1698,OTHER,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Power of two choices: Maximum load ≈ log log n (MUCH better!)
MATH-0640,7,The Birthday Party Planning Problem,chapters/07-Computational-Complexity.qmd,80,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n)
MATH-0641,7,The Birthday Party Planning Problem,chapters/07-Computational-Complexity.qmd,86,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^2)
MATH-0642,7,The Birthday Party Planning Problem,chapters/07-Computational-Complexity.qmd,92,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n!)
MATH-0643,7,The Birthday Party Planning Problem,chapters/07-Computational-Complexity.qmd,96,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n)
MATH-0644,7,The Birthday Party Planning Problem,chapters/07-Computational-Complexity.qmd,96,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^2)
MATH-0645,7,The Birthday Party Planning Problem,chapters/07-Computational-Complexity.qmd,96,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n!)
MATH-0646,7,The Birthday Party Planning Problem,chapters/07-Computational-Complexity.qmd,100,OTHER,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,| 30 | 30 steps | 900 steps | 2.7 × 10³² steps |
MATH-0647,7,Polynomial vs Exponential: The Great Divide,chapters/07-Computational-Complexity.qmd,112,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n)
MATH-0648,7,Polynomial vs Exponential: The Great Divide,chapters/07-Computational-Complexity.qmd,112,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^2)
MATH-0649,7,Polynomial vs Exponential: The Great Divide,chapters/07-Computational-Complexity.qmd,112,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^3)
MATH-0650,7,Polynomial vs Exponential: The Great Divide,chapters/07-Computational-Complexity.qmd,112,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n¹⁰⁰)
MATH-0651,7,Polynomial vs Exponential: The Great Divide,chapters/07-Computational-Complexity.qmd,113,OTHER,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Doubles input → time increases by fixed factor
MATH-0652,7,Polynomial vs Exponential: The Great Divide,chapters/07-Computational-Complexity.qmd,117,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(2^n)
MATH-0653,7,Polynomial vs Exponential: The Great Divide,chapters/07-Computational-Complexity.qmd,117,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n!)
MATH-0654,7,Polynomial vs Exponential: The Great Divide,chapters/07-Computational-Complexity.qmd,117,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^n)
MATH-0655,7,Examples of Problems in P,chapters/07-Computational-Complexity.qmd,151,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n log n)
MATH-0656,7,Examples of Problems in P,chapters/07-Computational-Complexity.qmd,156,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(E log V)
MATH-0657,7,Examples of Problems in P,chapters/07-Computational-Complexity.qmd,161,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(log⁶ n)
MATH-0658,7,Examples of Problems in P,chapters/07-Computational-Complexity.qmd,166,NUMERICAL_FORMULA,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(VE^2)
MATH-0659,7,Why We Think P ≠ NP,chapters/07-Computational-Complexity.qmd,210,OTHER,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,### Why We Think P ≠ NP
MATH-0660,7,Why We Think P ≠ NP,chapters/07-Computational-Complexity.qmd,212,OTHER,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,Most computer scientists believe P ≠ NP. Here's why:
MATH-0661,7,What Makes a Problem NP-Complete?,chapters/07-Computational-Complexity.qmd,249,OTHER,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Beat one boss → beat them all
MATH-0662,7,Formal Reduction,chapters/07-Computational-Complexity.qmd,270,INEQUALITY,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,To show Problem A reduces to Problem B (written A ≤ₚ B):
MATH-0663,7,Why SAT is Special,chapters/07-Computational-Complexity.qmd,306,OTHER,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,3. The formula is satisfiable ↔ the program accepts
MATH-0664,7,3-SAT: The Special Case,chapters/07-Computational-Complexity.qmd,377,OTHER,native_math,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,(x_1\lor x_2\lor x_3) \land(\neg x_1\lor x_3\lor x_4) \land(x_2\lor\neg x_3\lor\neg x_4).
MATH-0665,7,Step 5: Prove Polynomial Time,chapters/07-Computational-Complexity.qmd,478,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(clauses + variables)
MATH-0666,7,Step 5: Prove Polynomial Time,chapters/07-Computational-Complexity.qmd,479,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(clauses × 3)
MATH-0667,7,Strategy 2: Fixed-Parameter Tractability,chapters/07-Computational-Complexity.qmd,529,INEQUALITY,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Brute force: try all (n choose k) ≤ n^10 combinations
MATH-0668,7,The Good,chapters/07-Computational-Complexity.qmd,650,OTHER,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Protein folding solved → cure diseases
MATH-0669,7,The Good,chapters/07-Computational-Complexity.qmd,651,OTHER,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Materials science → room-temperature superconductors
MATH-0670,7,The Good,chapters/07-Computational-Complexity.qmd,652,OTHER,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Drug discovery → personalized medicine for everyone
MATH-0671,7,If P ≠ NP: Status Quo (Probably),chapters/07-Computational-Complexity.qmd,671,PROBABILITY,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,### If P ≠ NP: Status Quo (Probably)
MATH-0672,7,NP-Hard: Even Harder Than NP-Complete,chapters/07-Computational-Complexity.qmd,699,INEQUALITY,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"- Decision TSP: ""Is there a route ≤ 100 miles?"" (NP-complete)"
MATH-0673,7,The Complexity Hierarchy,chapters/07-Computational-Complexity.qmd,728,PROBABILITY,technical_block,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,ELEMENTARY | EXP (Exponential Time) | PSPACE (Polynomial Space) | ? | NP ∩ co-NP / \ NP co-NP \ / P (Polynomial Time) | LOG (Logarithmic Space)
MATH-0674,7,The Complexity Hierarchy,chapters/07-Computational-Complexity.qmd,746,SET_NOTATION,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,We know: P ⊆ NP ⊆ PSPACE ⊆ EXP
MATH-0675,7,Analysis Problems,chapters/07-Computational-Complexity.qmd,911,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^100)
MATH-0676,7,Analysis Problems,chapters/07-Computational-Complexity.qmd,912,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(2^{\sqrt n})
MATH-0677,7,Analysis Problems,chapters/07-Computational-Complexity.qmd,913,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^log n)
MATH-0678,7,Key Takeaways,chapters/07-Computational-Complexity.qmd,961,OTHER,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- NP-complete ≠ impossible
MATH-0679,8,The Approximation Guarantee,chapters/08-Approximation-Algorithms.qmd,38,APPROXIMATION_RATIO,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Algorithm solution ≤ α × optimal solution
MATH-0680,8,The Approximation Guarantee,chapters/08-Approximation-Algorithms.qmd,41,APPROXIMATION_RATIO,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Algorithm solution ≥ (1/α) × optimal solution
MATH-0681,8,The Approximation Guarantee,chapters/08-Approximation-Algorithms.qmd,43,APPROXIMATION_RATIO,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,Where α is the approximation ratio (α ≥ 1).
MATH-0682,8,The Approximation Guarantee,chapters/08-Approximation-Algorithms.qmd,46,APPROXIMATION_RATIO,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- 2-approximation for TSP means: your route ≤ 2 × shortest route
MATH-0683,8,The Approximation Guarantee,chapters/08-Approximation-Algorithms.qmd,47,APPROXIMATION_RATIO,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- 0.5-approximation for Max-Cut means: your cut ≥ 0.5 × maximum cut
MATH-0684,8,"Output: Stands at: [2, 7, 11], Number of stands: 3",chapters/08-Approximation-Algorithms.qmd,119,APPROXIMATION_RATIO,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Therefore: our solution ≤ 2 × optimal
MATH-0685,8,Constant Factor Approximation,chapters/08-Approximation-Algorithms.qmd,128,APPROXIMATION_RATIO,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Your solution ≤ 2 × optimal
MATH-0686,8,Logarithmic Approximation,chapters/08-Approximation-Algorithms.qmd,136,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(log n)
MATH-0687,8,Logarithmic Approximation,chapters/08-Approximation-Algorithms.qmd,137,APPROXIMATION_RATIO,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Your solution ≤ (ln n) × optimal
MATH-0688,8,Polynomial Approximation Schemes (PTAS),chapters/08-Approximation-Algorithms.qmd,145,APPROXIMATION_RATIO,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,**Example:** (1 + ε)-approximation for Knapsack
MATH-0689,8,Polynomial Approximation Schemes (PTAS),chapters/08-Approximation-Algorithms.qmd,146,INEQUALITY,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Choose any ε > 0
MATH-0690,8,Polynomial Approximation Schemes (PTAS),chapters/08-Approximation-Algorithms.qmd,147,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Get solution within (1 + ε) factor
MATH-0691,8,Polynomial Approximation Schemes (PTAS),chapters/08-Approximation-Algorithms.qmd,148,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(n^(1/ε))
MATH-0692,8,Polynomial Approximation Schemes (PTAS),chapters/08-Approximation-Algorithms.qmd,148,OTHER,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Runtime like - polynomial for fixed ε
MATH-0693,8,Clique Problem,chapters/08-Approximation-Algorithms.qmd,164,INEQUALITY,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,**Cannot approximate within n^(1-ε) for any ε > 0** (unless P = NP)
MATH-0694,8,The Naive Approach,chapters/08-Approximation-Algorithms.qmd,223,ASYMPTOTIC_BOUND,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(2^n × m)
MATH-0695,8,Why This is a 2-Approximation,chapters/08-Approximation-Algorithms.qmd,283,APPROXIMATION_RATIO,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Therefore: OPT ≥ |M|
MATH-0696,8,Why This is a 2-Approximation,chapters/08-Approximation-Algorithms.qmd,286,APPROXIMATION_RATIO,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Our size / OPT ≤ 2|M| / |M| = 2 ✓
MATH-0697,8,Why This is a 2-Approximation,chapters/08-Approximation-Algorithms.qmd,288,APPROXIMATION_RATIO,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,\mathrm{OPT}\ge3
MATH-0698,8,Why This is a 2-Approximation,chapters/08-Approximation-Algorithms.qmd,290,APPROXIMATION_RATIO,native_math,native_math,display,NO,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,\frac{|C|}{\mathrm{OPT}}\le\frac{6}{3}=2.
MATH-0699,8,Can We Do Better Than 2?,chapters/08-Approximation-Algorithms.qmd,319,INEQUALITY,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,**The Unique Games Conjecture** suggests we cannot approximate Vertex Cover better than 2 - ε for any ε > 0.
MATH-0700,8,TSP with Triangle Inequality,chapters/08-Approximation-Algorithms.qmd,365,INEQUALITY,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"**Triangle Inequality:** dist(A,C) ≤ dist(A,B) + dist(B,C)"
MATH-0701,8,Why This is a 2-Approximation,chapters/08-Approximation-Algorithms.qmd,465,APPROXIMATION_RATIO,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,1. **MST weight ≤ OPT**
MATH-0702,8,Why This is a 2-Approximation,chapters/08-Approximation-Algorithms.qmd,468,APPROXIMATION_RATIO,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- So: weight(MST) ≤ weight(OPT)
MATH-0703,8,Why This is a 2-Approximation,chapters/08-Approximation-Algorithms.qmd,476,INEQUALITY,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Final tour ≤ DFS traversal
MATH-0704,8,Why This is a 2-Approximation,chapters/08-Approximation-Algorithms.qmd,479,APPROXIMATION_RATIO,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Tour ≤ 2 × MST ≤ 2 × OPT ✓
MATH-0705,8,Christofides Algorithm: 1.5-Approximation,chapters/08-Approximation-Algorithms.qmd,594,APPROXIMATION_RATIO,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,1. MST weight ≤ OPT (as before)
MATH-0706,8,Christofides Algorithm: 1.5-Approximation,chapters/08-Approximation-Algorithms.qmd,595,APPROXIMATION_RATIO,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,2. Matching weight ≤ OPT/2 (clever argument using optimal tour on odd vertices)
MATH-0707,8,Christofides Algorithm: 1.5-Approximation,chapters/08-Approximation-Algorithms.qmd,596,APPROXIMATION_RATIO,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,3. Eulerian tour = MST + matching ≤ 1.5 × OPT
MATH-0708,8,Christofides Algorithm: 1.5-Approximation,chapters/08-Approximation-Algorithms.qmd,597,APPROXIMATION_RATIO,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"4. Shortcuts only improve, so final tour ≤ 1.5 × OPT ✓"
MATH-0709,8,Why ln(n) Approximation?,chapters/08-Approximation-Algorithms.qmd,669,INEQUALITY,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Some set must cover ≥ |uncovered|/k elements
MATH-0710,8,Why ln(n) Approximation?,chapters/08-Approximation-Algorithms.qmd,673,APPROXIMATION_RATIO,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"- After t iterations, uncovered ≤ n × (1 - 1/OPT)^t"
MATH-0711,8,Why ln(n) Approximation?,chapters/08-Approximation-Algorithms.qmd,679,APPROXIMATION_RATIO,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(OPT × ln(n))
MATH-0712,8,MAX-CUT: A Simple Randomized Algorithm,chapters/08-Approximation-Algorithms.qmd,826,INEQUALITY,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Maximum possible cut ≤ |E|
MATH-0713,8,MAX-CUT: A Simple Randomized Algorithm,chapters/08-Approximation-Algorithms.qmd,827,PROBABILITY,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Therefore: expected cut ≥ 0.5 × MAX-CUT ✓
MATH-0714,8,The Integrality Gap,chapters/08-Approximation-Algorithms.qmd,1065,APPROXIMATION_RATIO,native_math,native_math,display,YES,UNKNOWN,PASS,PASS,PASS,PASS,PASS,PASS,\operatorname{gap}(I)=\frac{\operatorname{OPT}_{\mathrm{integer}}(I)} {\operatorname{OPT}_{\mathrm{fractional}}(I)}. $$ {#eq-integrality-gap}
MATH-0715,8,Example,chapters/08-Approximation-Algorithms.qmd,1160,INEQUALITY,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,2. **Error per item ≤ K**
MATH-0716,8,Example,chapters/08-Approximation-Algorithms.qmd,1161,INEQUALITY,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,3. **Total error ≤ n × K = ε × max_value**
MATH-0717,8,Example,chapters/08-Approximation-Algorithms.qmd,1162,APPROXIMATION_RATIO,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,4. **Approximation ratio ≤ (1 + ε)**
MATH-0718,8,Conceptual Understanding,chapters/08-Approximation-Algorithms.qmd,1471,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,b) Graph coloring (within n^(1-ε))
MATH-0719,8,Conceptual Understanding,chapters/08-Approximation-Algorithms.qmd,1472,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,c) Maximum independent set (within n^(1-ε))
MATH-0720,8,Decision Framework,chapters/08-Approximation-Algorithms.qmd,1593,APPROXIMATION_RATIO,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Need guarantee? → Approximation algorithm
MATH-0721,8,Decision Framework,chapters/08-Approximation-Algorithms.qmd,1594,OTHER,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Need speed? → Simple greedy
MATH-0722,8,Decision Framework,chapters/08-Approximation-Algorithms.qmd,1595,OTHER,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Need quality? → LP relaxation or PTAS
MATH-0723,8,Decision Framework,chapters/08-Approximation-Algorithms.qmd,1596,OTHER,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Instance-specific? → Heuristics
MATH-0724,9,The Two Sacred Rules of Flow,chapters/09-Advanced-Graph-Algorithms.qmd,57,FLOW_CONSTRAINT,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"Formally: 0 ≤ f(u,v) ≤ c(u,v) for every edge."
MATH-0725,9,The Two Sacred Rules of Flow,chapters/09-Advanced-Graph-Algorithms.qmd,65,SUMMATION,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,Formally: Σ flow-in = Σ flow-out for every vertex except s and t.
MATH-0726,9,A Simple Example,chapters/09-Advanced-Graph-Algorithms.qmd,77,FLOW_CONSTRAINT,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,**Wrong!** Look at edge s→b. It only has capacity 5. So the bottom path can only carry 5 units.
MATH-0727,9,A Simple Example,chapters/09-Advanced-Graph-Algorithms.qmd,82,OTHER,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Send 10 units along s → a → t
MATH-0728,9,A Simple Example,chapters/09-Advanced-Graph-Algorithms.qmd,83,OTHER,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,- Send 5 units along s → b → t
MATH-0729,9,What's a Cut?,chapters/09-Advanced-Graph-Algorithms.qmd,121,FLOW_CONSTRAINT,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"In this example, cutting between {s,a,b} and {t} means we cut edges a→t and b→t, giving us a cut capacity of 10 + 15 = 25."
MATH-0730,9,Let's Trace Through an Example Step by Step,chapters/09-Advanced-Graph-Algorithms.qmd,183,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"**Round 1**: ""I'll try the path s → v1 → t"""
MATH-0731,9,Let's Trace Through an Example Step by Step,chapters/09-Advanced-Graph-Algorithms.qmd,187,FLOW_CONSTRAINT,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"- Update: s→v1 now has flow 12, v1→t has flow 12"
MATH-0732,9,Let's Trace Through an Example Step by Step,chapters/09-Advanced-Graph-Algorithms.qmd,190,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"**Round 2**: ""Hmm, can I find another path? Yes! s → v1 → v3 → v4 → t"""
MATH-0733,9,Let's Trace Through an Example Step by Step,chapters/09-Advanced-Graph-Algorithms.qmd,192,FLOW_CONSTRAINT,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"- Wait, s→v1 already has flow 12 and capacity 16, so residual capacity is 4"
MATH-0734,9,Let's Trace Through an Example Step by Step,chapters/09-Advanced-Graph-Algorithms.qmd,197,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"**Round 3**: ""Let me try s → v2 → v3 → v4 → t"""
MATH-0735,9,Let's Trace Through an Example Step by Step,chapters/09-Advanced-Graph-Algorithms.qmd,200,FLOW_CONSTRAINT,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,(Note: v3→v4 now has residual capacity 3 because we already pushed 4)
MATH-0736,9,Let's Trace Through an Example Step by Step,chapters/09-Advanced-Graph-Algorithms.qmd,204,ALGORITHM_FORMULA,text_or_ascii,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,"**Round 4**: ""What about s → v2 → v4 → t?"""
MATH-0737,9,Edmonds-Karp: Breadth-First Augmenting Paths,chapters/09-Advanced-Graph-Algorithms.qmd,229,NUMERICAL_FORMULA,native_math,native_math,inline,NO,UNKNOWN,REVIEW,REVIEW,PASS,PASS,PASS,PASS,O(VE^2)
